id,segment,age,annual_inc,gender_cd,cntry_domi,job_desc,has_home_loan,has_cc,marital_sts
104450**,D,41,2774,M,W,Doctor,0,0,Married
104451**,C,47,7842,F,W,Business owner,0,1,Single
104452**,A,64,27418,F,X,Business owner,0,1,Married
104453**,C,45,6082,F,Y,Engineer,0,1,Married
104454**,D,16,0,F,W,Student,0,0,Single
104455**,B,63,13690,F,Y,Business owner,0,1,Married
104456**,B,51,14972,F,Y,Doctor,0,1,Married
104457**,D,40,5706,F,W,Accountant,0,1,Single
104458**,D,31,3610,M,W,HR,0,1,Div
104459**,C,27,9614,M,W,HR,0,1,Married
104460**,D,11,0,F,W,Student,0,0,Single
104461**,C,15,0,F,W,Student,0,0,Single
104462**,E,69,0,M,Y,Unemployed,0,0,Single
104463**,A,54,31983,M,Z,Business owner,1,1,Married
104464**,B,37,20744,F,W,Accountant,0,1,Married
104465**,E,67,0,M,W,Unemployed,0,0,Married
104466**,D,32,3394,F,W,Accountant,0,1,Married
104467**,C,24,7498,M,W,HR,0,1,Married
104468**,D,39,5584,M,Y,Doctor,1,1,Married
104469**,D,38,2360,M,W,Teacher,1,0,Married
104470**,C,17,0,F,Y,Student,0,0,Single
104471**,D,69,7212,M,W,Engineer,0,1,Single
104472**,C,24,8393,M,W,IT,0,1,Married
104473**,C,17,0,F,W,Student,0,0,Single
104474**,E,14,0,F,Y,Student,0,0,Single
104475**,C,27,5979,F,W,Engineer,1,1,Single
104476**,C,23,12604,F,W,Teacher,0,1,Married
104477**,C,33,14472,M,W,Accountant,1,1,Married
104478**,C,21,7478,M,W,HR,0,1,Married
104479**,C,15,0,F,W,Student,0,0,Single
104480**,C,31,8403,M,W,Engineer,1,1,Div
104481**,C,37,9165,F,W,HR,0,1,Div
104482**,B,59,25906,M,W,IT,0,1,Married
104483**,B,71,18287,M,Y,Business owner,0,1,Div
104484**,D,32,3166,F,W,HR,0,1,Married
104485**,E,85,0,F,W,Retired,0,0,Div
104486**,C,57,8244,F,W,Business owner,0,1,Div
104487**,B,37,9407,M,W,Marketing,1,1,Div
104488**,C,33,8257,M,W,Engineer,0,1,Div
104489**,D,47,2434,M,W,Teacher,0,0,Married
104490**,D,43,4227,F,W,Teacher,0,1,Married
104491**,C,14,0,F,W,Student,0,0,Single
104492**,B,63,13411,M,Y,Business owner,0,1,Married
104493**,D,19,0,M,W,Unemployed,0,0,Single
104494**,E,35,0,M,W,Unemployed,0,0,Married
104495**,B,33,16767,F,Z,Business owner,0,1,Married
104496**,C,23,7855,F,Y,Teacher,0,1,Single
104497**,E,14,0,F,W,Student,0,0,Single
104498**,B,56,16535,F,X,Doctor,0,1,Married
104499**,A,52,29085,M,W,Engineer,0,1,Married
104500**,D,14,0,M,W,Student,0,0,Single
104501**,D,35,3839,M,W,Business owner,0,1,Single
104502**,B,63,12310,M,W,Lawyer,0,1,Married
104503**,D,63,2702,M,Y,IT,0,0,Single
104504**,C,33,9238,M,W,Doctor,0,0,Married
104505**,C,17,0,F,Y,Student,0,0,Single
104506**,C,26,8207,M,W,Teacher,1,1,Married
104507**,E,49,0,F,W,Home maker,0,0,Div
104508**,D,45,2354,M,W,Engineer,1,0,Married
104509**,C,22,5782,M,W,IT,0,0,Married
104510**,E,69,0,M,W,Unemployed,0,0,Married
104511**,D,51,4835,F,W,IT,0,0,Married
104512**,D,53,3134,M,W,Business owner,0,1,Single
104513**,C,23,8837,F,W,Business owner,0,1,Married
104514**,C,15,0,M,W,Student,0,0,Single
104515**,D,59,4087,M,Y,Engineer,1,1,Div
104516**,D,22,2581,M,W,IT,0,0,Single
104517**,D,4,0,M,W,Student,0,0,Single
104518**,C,15,0,M,W,Student,0,0,Single
104519**,D,47,2159,M,Y,IT,1,0,Div
104520**,D,68,2654,F,Y,HR,0,0,Div
104521**,D,6,0,M,Y,Student,0,0,Single
104522**,C,27,11402,F,W,Business owner,0,1,Married
104523**,C,34,5681,M,Y,Accountant,0,1,Married
104524**,E,50,0,M,W,Unemployed,0,0,Married
104525**,C,24,5928,M,W,IT,0,1,Married
104526**,C,40,8788,F,W,Engineer,0,1,Married
104527**,B,54,12170,M,X,Accountant,1,1,Div
104528**,A,59,19090,F,Z,Business owner,0,1,Married
104529**,D,24,2776,F,W,Teacher,0,0,Div
104530**,D,57,2201,M,W,Doctor,0,0,Single
104531**,B,59,14233,M,Y,Lawyer,0,1,Married
104532**,C,12,0,M,W,Student,0,0,Single
104533**,D,68,3198,F,W,Accountant,0,1,Married
104534**,D,9,0,F,Y,Student,0,0,Single
104535**,B,51,16900,M,Y,IT,0,1,Single
104536**,C,26,8081,F,W,Marketing,0,1,Married
104537**,E,51,0,M,W,Unemployed,0,0,Married
104538**,D,7,0,M,W,Student,0,0,Single
104539**,B,70,20136,M,W,Lawyer,1,1,Div
104540**,B,51,16944,F,W,Business owner,0,1,Married
104541**,E,45,0,F,W,Home maker,0,0,Married
104542**,B,60,25935,F,W,Business owner,1,1,Married
104543**,E,58,0,F,W,Home maker,0,0,Married
104544**,C,31,11706,F,W,Business owner,0,1,Married
104545**,C,36,8622,M,W,Business owner,1,1,Married
104546**,D,78,2646,F,Y,Retired,1,0,Div
104547**,C,20,16350,M,W,Accountant,0,1,Married
104548**,B,55,13049,M,W,Business owner,0,1,Married
104549**,C,31,11192,M,W,Engineer,1,1,Married
104550**,C,31,8161,F,Y,Engineer,0,1,Married
104551**,B,45,14518,M,W,IT,1,1,Married
104552**,D,52,2077,M,Y,Business owner,0,0,Single
104553**,C,27,9453,M,W,Lawyer,0,1,Married
104554**,C,25,9230,F,W,Teacher,0,1,Married
104555**,D,43,2321,M,W,Business owner,0,0,Single
104556**,C,19,0,F,W,Unemployed,0,0,Single
104557**,D,20,2728,F,Y,Teacher,0,0,Married
104558**,C,25,12950,M,W,Teacher,0,1,Married
104559**,C,25,11384,F,W,Engineer,0,1,Married
104560**,C,39,12510,F,W,Lawyer,0,1,Married
104561**,D,40,3583,F,Y,Accountant,0,1,Single
104562**,D,28,3834,F,Y,Teacher,0,1,Married
104563**,C,24,8550,M,W,HR,0,1,Married
104564**,B,51,16983,F,W,Accountant,0,1,Div
104565**,C,27,6159,M,Y,Engineer,0,1,Div
104566**,A,50,58770,M,Y,Accountant,1,1,Single
104567**,E,64,0,F,W,Unemployed,0,0,Married
104568**,E,73,0,M,W,Unemployed,0,0,Div
104569**,D,34,6147,F,W,Teacher,0,1,Div
104570**,C,38,10508,M,Y,Accountant,0,1,Married
104571**,C,42,5564,M,W,Engineer,0,1,Married
104572**,C,32,9289,M,W,Business owner,0,1,Single
104573**,C,16,0,F,W,Student,0,0,Single
104574**,B,38,19301,F,X,Business owner,0,1,Married
104575**,C,28,7996,F,W,Business owner,0,1,Married
104576**,D,65,2053,F,W,Business owner,0,0,Single
104577**,B,37,13749,M,W,Business owner,0,1,Married
104578**,D,30,3603,F,Y,HR,0,1,Married
104579**,B,49,17001,M,X,Business owner,0,1,Married
104580**,C,28,5288,M,W,Lawyer,1,1,Div
104581**,C,21,10154,F,W,Engineer,0,1,Married
104582**,C,31,6444,F,Y,IT,0,1,Single
104583**,B,60,26555,M,W,Business owner,1,1,Div
104584**,C,30,6072,F,W,Marketing,0,1,Div
104585**,C,23,8063,F,W,Business owner,0,1,Married
104586**,B,61,22731,M,Z,Lawyer,1,0,Married
104587**,C,9,0,M,W,Student,0,0,Single
104588**,D,62,3832,F,W,HR,0,1,Married
104589**,C,21,10056,M,Y,Accountant,0,1,Div
104590**,E,96,0,M,Y,Retired,0,0,Married
104591**,D,19,0,F,W,Home maker,0,0,Single
104592**,C,17,0,F,W,Student,0,0,Single
104593**,E,47,0,M,W,Unemployed,0,0,Single
104594**,E,52,0,M,W,Unemployed,0,0,Single
104595**,D,80,3893,M,W,Retired,0,1,Single
104596**,D,61,2666,M,W,Marketing,0,0,Married
104597**,C,21,8965,F,Y,Business owner,0,1,Married
104598**,C,28,9635,F,W,HR,0,1,Married
104599**,D,54,2697,F,Y,HR,0,0,Married
104600**,D,52,4029,F,W,Accountant,0,1,Married
104601**,B,52,20253,F,W,Accountant,0,1,Div
104602**,D,63,3092,F,Y,Teacher,0,0,Married
104603**,D,32,2910,F,W,Teacher,0,0,Married
104604**,C,34,10841,M,W,Business owner,0,1,Married
104605**,B,63,15815,M,X,IT,0,1,Married
104606**,C,32,7368,M,W,Doctor,0,1,Div
104607**,D,33,2745,F,W,HR,0,0,Single
104608**,C,26,6787,M,W,Accountant,0,1,Married
104609**,C,28,13694,F,W,Engineer,0,1,Married
104610**,B,43,15864,F,X,Doctor,0,1,Married
104611**,B,40,16490,F,X,Engineer,0,1,Div
104612**,B,57,24146,M,W,Doctor,0,1,Married
104613**,C,31,13011,M,W,Doctor,0,1,Single
104614**,C,38,9268,F,W,Engineer,0,1,Married
104615**,D,35,2262,F,W,IT,0,0,Single
104616**,C,30,8608,F,W,Business owner,1,1,Single
104617**,D,31,3366,M,W,Marketing,0,1,Single
104618**,D,20,2123,M,W,Teacher,0,0,Married
104619**,D,45,2768,F,Y,HR,0,0,Single
104620**,D,14,0,M,W,Student,0,0,Single
104621**,C,23,8828,M,Y,Teacher,0,1,Married
104622**,D,39,2753,F,W,Marketing,1,0,Married
104623**,C,28,10137,F,Y,Engineer,1,1,Div
104624**,C,29,5618,F,W,Teacher,0,1,Div
104625**,C,40,8754,M,W,HR,0,1,Married
104626**,C,32,9335,M,W,IT,1,1,Married
104627**,D,60,3003,F,W,HR,1,1,Married
104628**,C,43,6774,M,W,HR,0,1,Married
104629**,D,38,2277,M,W,IT,0,0,Married
104630**,D,55,2425,F,Y,IT,0,0,Div
104631**,D,32,4149,F,W,HR,0,1,Married
104632**,C,17,0,F,W,Student,0,0,Single
104633**,C,23,7176,F,W,HR,0,1,Married
104634**,D,41,4434,M,W,Lawyer,0,1,Married
104635**,B,73,13850,F,W,Business owner,0,1,Div
104636**,D,21,2648,M,W,Teacher,0,0,Married
104637**,D,22,2472,F,Y,Business owner,0,0,Married
104638**,D,48,3409,F,W,Marketing,0,1,Div
104639**,C,29,9322,F,W,HR,0,1,Married
104640**,D,14,0,M,Y,Student,0,0,Single
104641**,A,54,51519,M,Q,IT,0,1,Married
104642**,C,21,7825,F,W,IT,0,1,Div
104643**,B,46,11658,M,X,Lawyer,1,1,Married
104644**,D,24,5648,M,W,Engineer,0,1,Married
104645**,C,23,11839,F,W,Teacher,0,1,Married
104646**,B,56,16750,M,X,Engineer,0,1,Married
104647**,C,39,7732,M,W,Business owner,0,1,Married
104648**,A,58,15738,F,Y,Lawyer,0,0,Single
104649**,C,35,16037,M,Y,Business owner,0,1,Div
104650**,D,83,2933,F,W,Retired,0,0,Div
104651**,D,28,4263,M,W,Marketing,1,0,Div
104652**,C,31,8324,F,W,Business owner,0,1,Married
104653**,C,23,10550,F,Y,HR,0,1,Married
104654**,E,67,0,M,W,Unemployed,0,0,Married
104655**,D,44,2639,F,W,IT,0,0,Single
104656**,D,60,2487,F,W,HR,0,0,Single
104657**,C,41,17189,M,Y,Engineer,0,1,Div
104658**,D,46,2757,F,W,Accountant,0,0,Div
104659**,D,66,3931,M,Y,Accountant,1,0,Married
104660**,B,65,25527,F,Y,Lawyer,0,1,Div
104661**,C,19,0,M,W,Unemployed,0,0,Single
104662**,B,30,20977,F,Z,Business owner,1,0,Married
104663**,D,59,3177,F,W,IT,0,1,Married
104664**,B,49,16400,F,X,Business owner,0,1,Div
104665**,B,47,22686,M,X,IT,0,1,Married
104666**,C,18,0,M,W,Engineer,0,0,Single
104667**,C,19,0,F,W,Home maker,0,0,Single
104668**,D,30,2986,F,W,Teacher,0,0,Married
104669**,D,59,3334,F,W,IT,0,1,Married
104670**,D,55,5968,F,W,HR,0,1,Single
104671**,C,45,10240,M,W,Lawyer,0,1,Div
104672**,C,23,12393,F,W,Teacher,0,1,Married
104673**,E,65,0,M,W,Unemployed,0,0,Single
104674**,C,28,6053,F,W,Engineer,0,1,Married
104675**,B,43,13622,F,Y,Engineer,0,1,Married
104676**,D,64,3194,M,W,Business owner,0,1,Single
104677**,D,64,3912,F,W,Business owner,0,1,Married
104678**,E,13,0,M,W,Student,0,0,Single
104679**,D,42,3557,M,W,Marketing,1,1,Married
104680**,B,45,18005,M,W,Doctor,1,1,Single
104681**,C,10,0,M,W,Student,0,0,Single
104682**,D,30,2675,F,W,Engineer,0,0,Single
104683**,C,32,8500,M,Y,Business owner,1,1,Single
104684**,B,49,21992,F,W,Doctor,0,1,Married
104685**,B,59,10848,M,W,Accountant,0,1,Married
104686**,D,20,4888,F,W,HR,0,0,Single
104687**,C,41,11202,F,W,Doctor,0,1,Married
104688**,C,48,11020,M,Y,Business owner,1,1,Married
104689**,C,38,16610,M,Y,Accountant,0,1,Married
104690**,C,22,8416,F,W,Engineer,0,1,Single
104691**,D,33,4368,F,W,Engineer,0,1,Married
104692**,C,38,5417,F,W,HR,0,1,Div
104693**,E,31,0,F,W,Unemployed,0,0,Married
104694**,C,24,9175,M,Y,Teacher,0,1,Married
104695**,D,23,3243,M,W,IT,0,1,Married
104696**,C,12,0,F,W,Student,0,0,Single
104697**,B,46,14676,M,W,Business owner,0,1,Married
104698**,C,19,0,F,Y,Unemployed,0,0,Single
104699**,A,45,29193,M,Y,Lawyer,0,1,Single
104700**,C,27,5895,M,Y,HR,0,0,Married
104701**,D,40,2633,M,Y,Lawyer,0,0,Married
104702**,E,33,0,F,Y,Home maker,0,0,Married
104703**,D,23,3236,F,W,Teacher,0,1,Married
104704**,C,40,9835,M,W,Marketing,0,1,Married
104705**,C,31,7497,F,Y,Business owner,0,1,Div
104706**,C,37,6284,F,W,Business owner,0,1,Married
104707**,C,22,10877,F,Y,Teacher,0,1,Div
104708**,D,17,0,M,W,Student,0,0,Single
104709**,B,51,17841,M,Y,Lawyer,1,1,Single
104710**,D,47,3180,M,Y,Marketing,1,1,Single
104711**,C,37,8078,M,Y,Accountant,0,1,Married
104712**,E,72,0,M,Y,Unemployed,0,0,Married
104713**,C,46,12581,M,W,Business owner,0,1,Married
104714**,D,54,2661,F,W,Engineer,0,0,Single
104715**,D,10,0,F,W,Student,0,0,Single
104716**,C,14,0,F,Y,Student,0,0,Single
104717**,E,90,0,M,W,Retired,0,0,Single
104718**,B,50,15024,F,W,Accountant,0,1,Married
104719**,D,18,0,M,W,HR,0,0,Single
104720**,D,27,2769,F,W,Teacher,0,0,Married
104721**,B,48,16677,M,W,Doctor,1,1,Married
104722**,C,26,13274,M,W,Lawyer,0,1,Single
104723**,C,48,7568,F,W,Teacher,0,1,Married
104724**,C,26,8249,F,Y,HR,0,1,Married
104725**,D,42,3217,M,Y,IT,0,1,Married
104726**,D,56,3063,F,W,Business owner,0,1,Single
104727**,C,49,11627,M,W,Lawyer,1,1,Div
104728**,C,42,7844,M,W,IT,0,1,Married
104729**,C,34,9925,F,Y,Marketing,0,1,Single
104730**,D,15,0,F,W,Student,0,0,Single
104731**,C,38,8637,M,W,Business owner,0,1,Single
104732**,C,36,8656,F,W,Accountant,0,1,Married
104733**,D,23,3544,M,W,Teacher,0,1,Single
104734**,C,26,8505,M,W,Accountant,0,1,Married
104735**,D,55,2598,F,W,IT,0,0,Div
104736**,B,45,28357,F,X,Accountant,0,1,Married
104737**,D,65,3326,F,Y,Business owner,0,1,Single
104738**,D,46,2402,F,W,IT,1,0,Married
104739**,C,28,9153,F,Y,IT,0,1,Div
104740**,C,35,6175,F,W,Engineer,1,1,Married
104741**,B,46,17390,F,W,Business owner,0,1,Married
104742**,C,21,8663,M,W,IT,0,1,Married
104743**,C,37,11044,F,W,IT,0,1,Married
104744**,C,23,9077,F,W,HR,0,1,Married
104745**,B,38,9656,F,Y,Accountant,0,0,Married
104746**,C,30,7463,M,W,Business owner,0,1,Married
104747**,C,29,10384,M,Y,Business owner,0,0,Married
104748**,B,44,15527,M,Y,Business owner,0,1,Married
104749**,D,66,3293,M,W,Doctor,0,0,Single
104750**,D,77,2654,F,Y,Retired,0,0,Married
104751**,C,33,9661,M,W,Business owner,0,1,Married
104752**,D,51,4215,M,W,Business owner,0,1,Div
104753**,D,87,2211,F,W,Retired,1,0,Married
104754**,C,6,0,F,Y,Student,0,0,Single
104755**,C,20,8379,F,W,IT,0,1,Married
104756**,C,16,0,M,W,Student,0,0,Single
104757**,A,53,21698,M,W,Engineer,0,1,Married
104758**,A,54,28668,M,Y,Lawyer,0,1,Single
104759**,B,50,18952,F,Y,Doctor,0,1,Married
104760**,B,46,11952,M,W,IT,0,1,Single
104761**,D,32,2421,M,W,Doctor,1,0,Married
104762**,E,36,0,F,W,Unemployed,0,0,Single
104763**,D,3,0,F,Y,Student,0,0,Single
104764**,C,15,0,M,W,Student,0,0,Single
104765**,B,40,15376,F,W,Engineer,1,1,Married
104766**,A,53,13353,F,W,Business owner,0,1,Married
104767**,B,57,23217,M,Z,Business owner,0,1,Single
104768**,E,32,0,F,W,Unemployed,0,0,Married
104769**,C,36,10163,F,W,IT,0,1,Div
104770**,E,58,0,M,Y,Unemployed,0,0,Div
104771**,C,27,8254,M,W,Marketing,0,1,Married
104772**,D,52,2893,M,W,HR,1,0,Married
104773**,D,15,0,M,Y,Student,0,0,Single
104774**,D,59,3133,M,W,Engineer,0,1,Married
104775**,C,26,8055,M,W,Engineer,0,0,Married
104776**,C,19,0,F,W,Home maker,0,0,Single
104777**,C,37,6696,F,W,Accountant,0,1,Married
104778**,A,50,43106,M,Y,Accountant,1,1,Married
104779**,C,44,9845,F,W,Business owner,0,1,Married
104780**,D,53,3678,F,W,IT,0,1,Div
104781**,D,34,3426,M,W,Business owner,0,1,Div
104782**,D,39,3307,F,W,HR,0,1,Married
104783**,B,38,15916,F,W,Business owner,1,1,Single
104784**,C,15,0,F,W,Student,0,0,Single
104785**,C,32,6197,M,W,Business owner,0,1,Married
104786**,C,28,9195,M,W,Business owner,0,1,Married
104787**,D,66,3051,F,W,IT,0,0,Single
104788**,E,12,0,M,W,Student,0,0,Single
104789**,C,20,8427,F,W,IT,0,1,Div
104790**,C,25,7135,F,W,IT,0,1,Married
104791**,D,14,0,F,W,Student,0,0,Single
104792**,C,40,7055,M,W,Marketing,0,1,Div
104793**,D,28,2201,M,W,Accountant,0,0,Married
104794**,D,22,2940,F,W,Teacher,0,0,Single
104795**,E,22,0,M,W,Unemployed,0,0,Married
104796**,C,33,10288,M,W,Lawyer,0,1,Married
104797**,C,39,8011,F,W,HR,0,1,Div
104798**,D,8,0,M,W,Student,0,0,Single
104799**,C,28,7259,M,W,Marketing,0,0,Married
104800**,D,55,2694,M,Y,Business owner,0,0,Married
104801**,C,20,7945,M,W,IT,0,1,Div
104802**,A,52,17285,M,Z,Doctor,1,1,Married
104803**,D,19,0,M,W,Unemployed,0,0,Single
104804**,B,53,22684,F,Z,Doctor,0,1,Married
104805**,E,45,0,F,W,Home maker,0,0,Married
104806**,C,32,8790,F,W,Marketing,1,1,Married
104807**,C,21,14427,M,W,HR,0,1,Married
104808**,B,52,16639,M,Z,IT,0,1,Married
104809**,C,25,7414,M,Y,Accountant,1,1,Married
104810**,C,28,9799,M,W,IT,0,1,Married
104811**,C,30,6976,F,W,Teacher,0,1,Married
104812**,D,51,4528,F,Y,Teacher,0,1,Single
104813**,D,41,2630,F,W,Teacher,0,0,Married
104814**,C,19,0,F,W,Unemployed,0,0,Single
104815**,E,62,0,M,W,Unemployed,0,0,Married
104816**,C,54,7158,M,Y,Lawyer,0,1,Married
104817**,D,42,3377,F,Y,Business owner,0,1,Single
104818**,C,14,0,F,W,Student,0,0,Single
104819**,B,51,20617,F,W,Doctor,0,1,Single
104820**,C,17,0,M,W,Student,0,0,Single
104821**,D,62,4707,F,W,HR,0,1,Married
104822**,E,9,0,F,W,Student,0,0,Single
104823**,D,50,2820,M,W,Doctor,0,0,Div
104824**,C,40,10691,M,Y,Doctor,0,1,Married
104825**,C,25,10274,M,W,Accountant,0,1,Married
104826**,C,31,13130,F,W,Lawyer,0,1,Married
104827**,C,34,12420,M,W,Business owner,0,1,Married
104828**,C,35,7359,M,W,Accountant,0,1,Div
104829**,C,27,10143,M,W,Lawyer,1,1,Div
104830**,D,51,2450,M,W,Teacher,0,0,Div
104831**,D,58,4991,F,W,Marketing,0,1,Single
104832**,A,57,53656,F,X,IT,0,1,Married
104833**,D,52,2784,M,W,Marketing,0,0,Married
104834**,C,21,7783,M,W,HR,0,1,Married
104835**,C,33,7408,M,W,Accountant,0,1,Married
104836**,D,85,4696,F,W,Retired,0,1,Married
104837**,B,45,11285,F,Z,Business owner,0,1,Single
104838**,C,33,10126,M,W,IT,0,1,Married
104839**,C,45,7123,F,Y,Accountant,0,1,Married
104840**,C,14,0,M,W,Student,0,0,Single
104841**,B,51,14279,M,X,IT,0,1,Married
104842**,E,15,0,F,W,Student,0,0,Single
104843**,B,61,21256,M,Z,Doctor,0,1,Div
104844**,C,20,12929,M,W,Business owner,0,1,Married
104845**,D,78,4465,M,W,Retired,0,0,Married
104846**,D,32,3744,M,W,HR,1,1,Div
104847**,A,51,28318,M,W,Doctor,0,1,Div
104848**,A,61,27545,M,X,Engineer,0,1,Married
104849**,B,41,27952,F,X,Accountant,0,1,Single
104850**,C,44,12225,M,W,Doctor,0,1,Married
104851**,B,54,18274,F,W,Engineer,0,1,Married
104852**,B,60,15721,M,Y,Accountant,0,1,Single
104853**,B,49,10035,F,X,IT,1,0,Div
104854**,D,43,2359,F,Y,Teacher,0,0,Single
104855**,D,43,3349,M,W,Teacher,0,1,Single
104856**,B,51,15840,M,W,Lawyer,0,0,Married
104857**,D,38,4064,M,W,Teacher,1,1,Single
104858**,D,59,2352,F,W,Teacher,1,0,Married
104859**,D,22,2747,M,W,IT,0,0,Single
104860**,C,44,6539,M,W,Teacher,1,1,Single
104861**,D,61,2629,M,W,Business owner,0,0,Single
104862**,B,54,8968,M,W,Business owner,0,1,Married
104863**,C,31,8220,M,W,Engineer,0,1,Married
104864**,D,36,2530,F,W,HR,0,0,Single
104865**,C,20,10613,F,Y,Teacher,0,1,Married
104866**,C,26,7912,M,W,Marketing,1,1,Single
104867**,D,33,3570,M,W,Business owner,0,1,Single
104868**,D,10,0,F,W,Student,0,0,Single
104869**,E,27,0,F,W,Unemployed,0,0,Single
104870**,D,47,2062,F,W,HR,1,0,Married
104871**,E,83,0,M,W,Retired,0,0,Single
104872**,D,50,2502,M,W,IT,1,0,Single
104873**,D,61,2489,M,Y,Business owner,0,0,Div
104874**,C,30,7357,F,W,Marketing,0,1,Married
104875**,C,34,7192,F,W,Engineer,0,1,Single
104876**,C,34,9649,M,W,Teacher,0,1,Married
104877**,E,49,0,M,Y,Unemployed,0,0,Married
104878**,C,25,6423,F,W,HR,0,0,Married
104879**,D,40,2872,F,Y,Accountant,0,0,Married
104880**,D,70,3461,F,Y,HR,0,1,Married
104881**,C,24,13528,M,W,Teacher,0,1,Married
104882**,E,63,0,F,W,Unemployed,0,0,Single
104883**,D,47,2328,M,W,IT,0,0,Married
104884**,C,37,9491,M,W,Teacher,1,1,Married
104885**,E,72,0,F,Y,Unemployed,0,0,Married
104886**,C,53,9049,M,Y,HR,0,1,Single
104887**,D,44,2917,M,W,HR,0,0,Married
104888**,C,19,0,M,W,Unemployed,0,0,Single
104889**,C,21,7278,F,W,Teacher,0,1,Married
104890**,C,13,0,F,W,Student,0,0,Single
104891**,D,36,2239,M,W,Marketing,1,0,Div
104892**,D,63,2650,F,W,Teacher,0,0,Single
104893**,B,41,10614,F,W,Engineer,1,1,Married
104894**,B,52,13114,M,X,Engineer,0,1,Div
104895**,C,10,0,F,W,Student,0,0,Single
104896**,C,31,11796,M,W,Business owner,0,1,Married
104897**,C,31,9103,F,Y,Business owner,0,1,Married
104898**,C,24,8831,F,W,Engineer,0,1,Married
104899**,C,47,9807,M,Y,Business owner,0,1,Married
104900**,C,26,11094,M,W,Doctor,0,0,Married
104901**,C,22,6896,M,W,HR,0,0,Div
104902**,C,24,7949,F,W,Teacher,0,1,Single
104903**,D,42,3904,F,W,Marketing,1,1,Single
104904**,D,14,0,F,Y,Student,0,0,Single
104905**,E,93,0,M,W,Retired,0,0,Single
104906**,B,46,17920,F,Y,Engineer,0,1,Married
104907**,D,63,3362,M,W,Marketing,0,1,Single
104908**,D,47,2567,M,W,Teacher,0,0,Married
104909**,D,33,2394,F,W,Teacher,0,0,Single
104910**,B,47,14152,M,X,Business owner,0,1,Div
104911**,E,45,0,F,W,Unemployed,0,0,Married
104912**,B,44,14416,M,X,Lawyer,0,1,Married
104913**,D,68,3269,M,W,IT,0,1,Single
104914**,C,43,16021,M,W,Business owner,1,1,Married
104915**,C,27,14208,F,W,IT,0,1,Married
104916**,C,26,8616,F,W,Accountant,0,1,Div
104917**,E,25,0,M,Y,Unemployed,0,0,Married
104918**,D,41,3674,F,W,HR,0,1,Single
104919**,D,33,3367,F,Y,HR,0,1,Married
104920**,D,14,0,M,W,Student,0,0,Single
104921**,B,76,13567,F,Y,Retired,0,1,Married
104922**,C,29,10203,F,W,Lawyer,0,1,Div
104923**,D,35,2853,F,W,HR,0,0,Married
104924**,C,20,7294,M,Y,Teacher,0,0,Married
104925**,E,59,0,F,Y,Home maker,0,0,Single
104926**,A,47,31448,F,Q,Business owner,0,1,Single
104927**,C,18,0,M,Y,IT,0,0,Single
104928**,B,54,15651,F,W,Lawyer,0,1,Married
104929**,C,29,5774,F,W,Accountant,1,1,Married
104930**,C,35,7481,M,W,Business owner,0,1,Married
104931**,C,37,7205,M,W,IT,0,1,Married
104932**,B,63,24627,M,Y,Accountant,0,1,Single
104933**,C,36,7783,F,Y,IT,0,1,Married
104934**,E,35,0,M,W,Unemployed,0,0,Married
104935**,B,31,18920,M,X,Engineer,0,1,Single
104936**,C,37,7025,F,W,Marketing,0,1,Married
104937**,C,38,8302,F,W,Marketing,0,1,Married
104938**,E,52,0,F,Y,Home maker,0,0,Single
104939**,E,43,0,M,W,Unemployed,0,0,Div
104940**,D,3,0,M,W,Student,0,0,Single
104941**,D,82,4758,M,Y,Retired,0,1,Married
104942**,D,31,2997,F,W,Business owner,0,0,Single
104943**,D,62,3389,M,W,IT,0,1,Married
104944**,A,52,27439,F,W,Engineer,0,1,Married
104945**,C,29,11203,F,Y,Lawyer,1,0,Married
104946**,D,35,2693,F,Y,Marketing,0,0,Married
104947**,C,34,9012,F,W,HR,0,1,Married
104948**,D,34,2615,F,W,Accountant,0,0,Single
104949**,D,29,2694,M,W,Business owner,0,0,Married
104950**,B,66,12529,F,W,Doctor,0,1,Married
104951**,D,29,3852,F,W,Engineer,0,1,Married
104952**,A,50,32643,F,X,Business owner,0,1,Married
104953**,E,85,0,F,W,Retired,0,0,Single
104954**,B,29,13388,F,Z,Engineer,0,1,Married
104955**,D,68,2748,F,W,Business owner,1,0,Single
104956**,E,49,0,M,W,Unemployed,0,0,Married
104957**,C,36,10547,F,Y,IT,1,1,Married
104958**,C,40,5979,F,Y,HR,0,1,Married
104959**,B,63,19337,F,Y,Business owner,0,1,Married
104960**,D,21,3305,M,Y,IT,0,1,Married
104961**,C,33,10175,F,Y,Doctor,0,1,Married
104962**,B,57,16388,F,W,Doctor,0,0,Div
